Chattampi_Swamikal,8
Dickie_Minyintiri,5
Stephen_Ward,9
Joanita_Kawalya,4
Kazbek_Pagiyev,7
Pat_Roach,8
Birendra_Krishna_Bhadra,7
Howard_Florey,7
Gazi_Nafis_Ahmed,5
Coen_de_Koning,5
Edith_Stein,6
Adrienne_Corri,7
R._G._Surdam,6
Hedd_Wyn,8
Vir_Singh_(writer),8
Park_Jaesam,4
Gillian_Anderson,7
Anselme_Payen,3
Oliver_Cromwell,17
Akin_Lewis,5
Anita_Page,9
Anatoli_Kamugisha,7
Daniel_Parke_Custis,10
Timothy_Evans,8
Steve_Jobs,9
John_Reed_(journalist),8
Cnut_the_Great,9
Fredric_Brown,4
Carl_Orff,3
"George_Plantagenet,_1st_Duke_of_Clarence",8
Kendra_Norman-Bellamy,5
Edward_Witten,10
Janet_Margolin,8
Inglis_Gundry,5
Margaret_John,8
Eric_Williams,8
Lecretia_Seales,5
Anurag_Basu,6
Samuel_Keimer,5
Vojo_Kushi,4
Michael_Ansara,14
Kenneth_Feld,5
Edward_Sedgwick,7
Louis_Buchalter,7
Gerhard_Armauer_Hansen,3
Gaetano_Donizetti,3
Suleiman_Mousa,7
Margaret_Alison_Telfer,7
Anshu_Jain,7
Harry_Morgan,8
John_Marshall_(surgeon),12
Henri_Labrouste,4
Joanna_Moore,11
Sheena_Bora_murder_case,8
Aarti_Chhabria,4
Diosdado_Cabello,5
Adewale_Tinubu,5
Alice_Rich_Northrop,8
Vidyapati,8
Alfred_Rosenberg,9
Sriya_Reddy,8
Alyson_Hannigan,6
M._N._Roy,10
Babe_Paley,11
Fakhruddin_Sajid,6
John_Wilkinson_(industrialist),8
Edward_Oldcorne,8
James_Mugira,5
Grey_Owl,9
Aaron_Burr,10
Robert_H._Schuller,9
Hajra_Masroor,6
Duke_Ellington,4
Tiffany_Million,5
Golam_Mostofa_(poet),7
Aatreya_(playwright),7
John_Ddumba_Ssentamu,11
Death_of_Latasha_Harlins,8
Barack_Obama_Sr.,12
George_Lindemann,6
Domingos_Caldas_Barbosa,9
Sidney_Lumet,19
Michael_Jaharis,8
John_Finnegan_(actor),5
Jeremy_Glick,8
David_Malone_(independent_filmmaker),7
Khadija_Mastoor,4
Richard_Roberts_(pharmaceutical_executive),6
Christine_McVie,6
Nanubhai_Vakil,9
Mildred_D._Taylor,6
Brendan_Fraser,6
Anthony_Clare,6
Thomas_Tjapaltjarri,8
Madhav_Kashinath_Deshpande,4
Leslie_Nielsen,8
Madhukar_Keche,5
Emilio_Lussu,12
Shesh_Ghale,9
David_Haines_(aid_worker),8
Thomas_Eric_Duncan,6
Bernhard_Riemann,6
Lana_Clarkson,6
Benjamin_Netanyahu,10
Dudley_Moore,8
Georges_Agabekov,6
August_Strindberg,8
Mardhiah_Hashemi,5
Buster_Keaton,7
Wole_Soyinka,5
Prescott_F._Hall,8
Elijah_Mushemeza,6
Tom_Graeff,6
Nor_Sanavongsay,4
Michael_Wayne,8
Eileen_Heckart,3
David_Foster_Wallace,6
John_Wright_(doctor),6
Hermann_von_Helmholtz,5
Gabriele_D'Annunzio,7
Bill_Viola,5
Sam_Chu_Lin,6
Nadifa_Mohamed,6
Han_van_Meegeren,7
M._P._Shiel,7
Betty_Nambooze,11
Rav_Wilding,5
Phil_Harris,8
Panchi_Bora,4
Hernando_Casanova,7
